r_mean,g_mean,b_mean,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,grad_mean,grad_std,label
72.9339,72.9339,72.9339,62.2452,115.7387,70.7661,76.4135,104.4824,81.8601,36.8845,62.7859,44.6521,62.2452,115.7387,70.7661,76.4135,104.4824,81.8601,36.8845,62.7859,44.6521,62.2452,115.7387,70.7661,76.4135,104.4824,81.8601,36.8845,62.7859,44.6521,0.064723,0.073777,2
116.3938,129.7231,135.1270,140.0814,152.5807,112.6842,111.3724,155.7259,124.1277,60.2623,153.5133,38.8261,149.3913,160.7286,119.4204,130.3072,168.3914,141.2418,74.6293,167.6878,57.2212,151.9670,163.4388,117.7973,141.3838,174.6201,150.3745,76.8652,177.9159,63.2357,0.069136,0.066780,2
191.7597,136.2316,131.4873,137.5107,159.2519,163.4675,236.4995,247.6460,219.0852,196.1505,190.0335,174.5900,148.6568,163.7829,167.8418,127.3881,149.4415,135.7852,101.5589,111.6948,120.4004,171.9380,186.2090,158.6556,110.4121,134.4579,123.7554,89.5803,101.2896,108.3581,0.048730,0.070320,2
99.0566,105.8847,101.8292,87.3462,94.8162,93.8802,108.0528,128.2924,115.8967,92.4012,81.2378,89.4611,101.3941,98.9653,108.6945,114.6204,126.0078,123.7450,92.9796,90.3370,96.1033,117.0118,97.1976,134.1367,101.3690,109.6686,108.0890,86.2322,77.5389,85.2073,0.074976,0.061112,2
131.8817,129.9698,121.4287,165.5241,157.0931,163.2711,168.4086,140.7147,105.2389,125.9327,94.1661,69.2129,161.0518,152.8929,159.0589,168.6016,128.3840,80.5000,145.2003,107.0234,69.2914,123.8669,142.4438,137.9880,167.6696,121.4798,71.5984,148.8833,109.2160,71.3152,0.052792,0.047421,2
117.2142,109.7784,99.6245,148.7203,164.6610,134.8915,112.0854,126.4598,105.6827,74.1124,103.9411,85.7540,129.2391,155.7873,124.8687,100.0754,123.1087,98.6616,70.4703,104.3436,82.3951,107.5403,143.5340,104.1394,81.4047,126.9744,86.0887,62.3709,110.2867,74.5844,0.090370,0.086504,2
116.4194,106.6497,110.0433,118.1584,142.4634,143.5909,115.3374,131.7907,136.2267,85.7171,82.5476,92.2396,116.6143,123.0211,144.5954,106.8620,111.9264,129.3762,71.2131,76.4676,80.2603,123.1027,120.1187,158.9040,110.4065,116.2301,136.4528,66.1639,83.3061,76.2209,0.102168,0.081492,2
108.2534,116.4362,115.6496,135.0877,114.5799,115.3504,114.8193,114.7272,128.6012,90.7655,90.8474,70.4528,127.2486,122.1021,121.2319,112.7095,118.9640,123.1993,117.9975,114.2227,90.7570,99.8766,126.0742,117.2171,109.5718,118.9973,120.3133,125.3731,124.1037,99.0911,0.073200,0.067868,2
113.9161,114.3465,108.8353,132.4903,114.4125,113.0359,105.0290,108.4555,126.3902,119.6465,116.3496,89.9643,123.9255,120.9809,119.5298,104.6183,116.1818,124.6098,122.4308,114.2160,83.2064,94.2071,124.5412,115.3273,102.2921,118.1385,122.4212,115.7805,109.5557,77.5480,0.075120,0.069133,2
92.1413,110.9104,138.5442,37.0676,82.5995,60.1193,95.2952,157.3946,138.3754,76.1980,96.4766,85.1625,81.5861,105.0865,90.5504,122.1358,152.0519,146.0749,97.1428,100.9713,102.7253,153.8179,137.1195,140.9687,153.1863,150.4660,158.8217,115.4571,113.2589,124.9743,0.070009,0.073915,2
156.8595,165.6612,177.8230,163.7536,150.5588,154.8852,144.9124,146.4559,150.8776,135.5278,183.6231,180.7895,175.9044,171.8945,182.8202,132.0417,157.1909,172.6612,134.2536,168.0286,195.4252,195.1856,200.2681,206.6979,144.2061,179.9726,189.9048,155.7662,129.9502,197.9448,0.048606,0.046715,2
111.8282,126.3402,116.7742,82.4437,133.9663,112.7450,86.6070,107.0859,105.1005,114.4462,153.4331,109.8141,98.4189,127.7676,112.6465,104.1927,134.1045,109.4453,125.0330,191.9304,132.0411,106.3017,129.9382,123.9831,106.0862,101.4256,124.7003,107.9265,132.3072,118.0997,0.065969,0.060224,2
120.0427,100.2705,72.2592,202.5573,85.7079,89.8735,165.6101,149.2599,90.8802,124.9501,105.4882,67.8308,162.5681,101.8802,97.3459,57.3924,138.6068,119.9522,43.1767,100.1632,80.8465,70.7907,110.5721,93.9762,26.8413,40.3079,142.6507,34.2781,33.8873,95.8970,0.042636,0.061035,2
108.6848,105.4966,73.7301,124.3578,153.2044,90.4324,99.9199,121.6691,92.0366,99.3862,83.1110,114.9845,101.0254,135.9435,74.2943,109.0927,105.3039,111.8856,103.4554,103.1284,105.1811,61.7847,91.9441,45.0127,79.0663,79.8285,78.5854,74.4252,82.8850,69.4416,0.082352,0.103991,2
85.2209,91.7992,87.6169,95.5995,164.1952,109.0826,98.5325,136.9033,74.0252,24.0265,22.2247,41.8984,81.2688,157.9677,106.0669,98.1918,142.3512,82.9192,34.7260,64.8806,57.0048,68.4991,150.3436,91.1600,96.2240,121.9160,60.5852,43.3778,88.9696,66.7469,0.075071,0.091124,2
112.3737,111.7150,86.4932,116.9093,113.0375,153.8673,105.5212,91.1600,129.0076,57.0688,89.1945,156.4327,91.3990,96.8152,140.3200,110.4858,111.7994,92.9270,112.9803,117.1806,130.0642,76.6145,76.6743,86.9727,92.7387,80.5295,71.3270,114.4840,76.6091,101.2655,0.080875,0.075367,2
130.1122,123.4106,99.2426,179.1585,109.5815,116.3545,154.0402,139.6167,129.5373,70.1315,134.7153,139.0838,171.5556,83.9242,92.5833,161.3130,128.2855,111.4088,117.5925,121.8024,123.4661,162.0507,69.0936,72.9548,152.9991,120.4448,98.4130,103.6793,58.5010,58.4148,0.075798,0.074713,2
113.6995,115.1173,109.8409,80.5058,163.1914,162.2921,80.4382,125.5527,128.9571,83.7513,131.8517,65.4695,85.8095,152.5394,138.1311,93.4746,124.8305,127.1956,100.9501,134.9860,77.2708,78.4981,141.4248,113.9216,93.8806,119.5003,118.8470,109.0685,127.7143,85.0721,0.072514,0.067624,2
112.5183,107.7783,79.4120,51.8276,101.7902,145.3671,118.7184,193.2539,119.1987,75.9046,125.3672,79.2675,56.8103,96.1769,134.6011,118.0849,146.2544,104.4837,130.0584,108.1901,74.3981,34.5563,60.1211,105.8025,106.4657,58.7587,75.8293,175.1027,46.2485,52.1189,0.065095,0.068584,2
75.6461,87.9032,61.6480,99.8388,128.5302,74.4997,119.2960,71.9283,47.6641,33.0254,40.0022,66.3670,73.9302,116.2086,102.3505,102.9173,95.0016,77.3365,48.7989,66.1029,107.9752,39.1618,56.9781,74.5406,63.1596,77.1749,53.8711,48.1255,68.2086,73.1514,0.082240,0.096816,2
108.6871,106.4212,66.9495,119.5941,140.8176,171.4880,45.2708,52.0843,205.5227,19.7514,25.3963,196.3728,89.9238,111.2443,148.4859,89.6870,76.6101,161.0240,77.1092,56.3797,146.4928,50.3070,70.9499,113.2704,53.1859,98.3179,59.7275,27.3454,93.1915,35.3163,0.096876,0.090968,2
133.6741,131.6114,120.0389,133.5631,103.4943,132.8403,137.3111,131.5283,145.4714,136.4250,140.8822,141.6349,125.1461,104.8495,132.7854,136.5614,130.6575,140.7422,129.5544,139.4159,144.7425,109.0135,86.6429,124.7838,128.7716,121.2219,129.5752,116.1493,124.8946,139.2149,0.080992,0.084539,2
77.7363,137.0189,111.3421,73.3600,144.7486,111.8483,78.4968,106.8600,122.0660,23.1310,13.6457,24.6937,127.2719,170.3032,151.6394,132.8829,147.6473,161.0264,111.2243,113.2314,117.4146,124.3179,155.5308,144.6352,127.1882,130.9441,147.6584,81.6458,16.5241,73.6229,0.047787,0.061505,2
127.9267,141.2636,129.4862,147.6988,138.8570,136.8785,127.3543,139.5758,151.1617,81.0673,107.3139,121.0638,158.0152,147.8007,152.0204,132.2322,163.8104,177.4070,107.5504,113.9632,118.2264,168.7324,134.3784,148.6584,114.2450,144.4752,145.0005,84.6442,115.9159,109.0482,0.047139,0.068809,2
87.9446,88.5037,68.0858,68.7518,79.8754,93.6699,79.0473,100.8683,83.7957,81.9657,99.5243,103.1235,81.2929,93.4185,73.7243,86.0505,111.4283,77.8501,62.2135,113.5261,96.2104,73.0383,81.6218,51.7322,71.4684,90.7749,56.1173,43.5849,93.3853,50.8747,0.064516,0.069107,2
96.6511,89.1438,69.5212,123.4602,112.5030,39.0852,113.6452,119.9033,119.8264,91.9088,64.1379,85.6330,118.9057,104.2294,57.7765,98.1641,108.3110,94.7217,77.8717,57.3217,85.5973,85.8291,73.6012,37.8988,79.3491,97.0931,68.6315,68.4383,49.9527,65.0228,0.068957,0.084627,2
88.6241,96.9479,72.6042,60.9103,132.4170,111.7850,93.1038,90.0287,81.5109,43.2982,97.1220,86.5268,77.5029,112.7759,116.7240,135.0802,98.0669,86.7626,57.7418,99.2261,88.3770,46.7257,70.1279,114.8011,45.1929,73.3563,86.6820,28.3677,96.2247,90.6590,0.077249,0.082775,2
166.3149,169.8459,169.9403,225.1390,197.2590,206.0307,164.2638,150.0805,142.9667,172.7489,150.4184,91.3437,223.7821,200.8316,209.2928,174.2911,151.4435,146.5448,177.0984,139.1781,109.4992,213.5085,198.4027,211.2672,177.5932,141.5019,151.2112,181.3087,134.4059,123.3536,0.069957,0.092056,2
95.2075,95.0769,76.4450,89.0890,110.3340,103.0998,53.2899,128.4470,131.1635,54.4903,89.2781,96.8971,74.0452,110.5535,85.4107,74.3198,107.3873,101.9092,81.0798,131.9708,87.9162,58.8144,100.3789,66.9912,61.4829,89.2365,59.3705,71.3153,125.5832,54.2594,0.049651,0.056952,2
109.5317,107.2986,99.8680,133.4372,108.3948,109.8573,118.4881,113.9250,120.7744,122.4714,67.3359,92.6210,122.0803,114.3291,94.8960,120.1987,95.6491,139.4829,105.5733,82.6479,91.9933,118.2247,101.8949,104.0999,127.5453,85.2348,141.5545,65.4758,79.6005,76.8513,0.074445,0.073880,2
69.4252,72.4030,77.6633,35.4637,59.8699,45.7174,45.9067,116.0247,49.9545,57.2142,165.8839,47.8621,39.2390,58.5964,49.0250,51.4031,115.1288,56.6569,62.0649,166.9076,51.7450,52.0831,67.4078,61.8231,59.4796,109.9197,57.6696,70.1566,159.7577,59.9886,0.070220,0.077049,2
168.4357,168.8245,144.3904,213.9007,203.8683,158.3965,204.1632,148.0544,134.1099,191.6376,130.2379,134.3499,209.5303,202.0688,158.8898,186.1819,152.3875,146.5379,180.0632,139.7827,146.1717,187.8519,197.6672,158.6324,100.5000,129.6181,139.3499,126.8278,122.9984,138.0357,0.027776,0.052567,2
86.4468,87.9732,78.5771,110.1158,117.6974,101.8531,80.0538,96.3440,84.5853,51.3800,76.6808,60.4744,88.1713,103.1831,81.5687,87.3732,104.7285,90.5085,68.0546,95.8077,72.2723,54.6147,77.9301,54.7254,85.0592,103.2488,89.3275,68.3927,98.5040,74.0600,0.077660,0.067507,2
130.9190,115.7093,85.1527,91.6187,78.5117,168.8457,109.8629,84.4527,195.4225,108.1705,136.7768,203.5016,76.2297,94.6778,108.3759,114.2716,91.5594,136.7200,132.8520,144.8349,141.5451,86.8362,112.6410,33.1768,100.0927,65.2352,55.9406,130.3176,116.4489,66.5092,0.072289,0.070927,2
112.1235,100.1123,80.8354,103.4010,124.4295,121.4756,112.0255,122.0072,143.0803,75.1255,121.8423,85.5997,88.2212,111.6595,96.5621,102.7162,111.1516,124.4437,74.1168,112.1420,79.9319,61.4841,90.4219,70.2553,80.3081,89.6258,92.2763,69.3658,101.3539,72.3197,0.093126,0.076971,2
119.5677,126.1089,73.8150,168.7292,133.2539,132.2809,166.7254,148.4933,119.0389,53.8108,50.0579,104.1268,139.1478,116.1861,142.6848,171.2861,115.6556,128.0108,120.3430,110.1393,92.2261,104.7105,96.0184,98.3194,109.3511,92.7940,92.2355,20.1878,36.4823,14.4068,0.056425,0.073794,2
86.5971,100.6415,68.7481,95.2317,88.3037,122.1277,140.0248,85.3771,79.5206,140.3492,13.8235,15.2273,98.9730,74.0721,106.0875,124.7330,85.9848,95.1724,102.4190,150.4603,67.5673,74.6831,54.2371,89.9366,75.8756,64.9803,80.5286,32.0178,98.8054,47.8368,0.057677,0.068289,2
107.8832,107.9699,103.6316,75.2485,58.4327,61.8522,121.3484,117.0658,112.7512,159.9794,133.0638,130.2085,71.3261,50.4169,53.6279,111.2748,132.5577,118.1407,158.4009,140.2105,134.1671,61.0076,44.4198,46.0546,103.8226,135.8145,113.8267,157.5133,139.1223,129.2332,0.066658,0.075248,2
112.0456,117.7742,108.7063,139.5658,158.7933,144.1891,73.0713,109.7205,144.0585,30.2340,98.4042,109.1296,141.5691,160.1267,139.1521,75.0353,120.5012,126.4773,60.5676,114.7294,120.7938,125.3731,146.1630,117.4548,85.6311,111.2119,93.3644,93.8216,98.3696,106.6835,0.074952,0.072780,2
108.3030,118.1304,102.1595,84.7882,125.2144,84.7682,89.6143,142.9240,96.5392,93.3000,129.8725,126.3472,104.6398,121.8109,93.2389,95.5030,143.3859,104.8208,107.0246,145.2549,146.1744,81.4090,104.0068,77.6367,83.9365,113.9339,86.7728,98.4811,135.8528,135.9747,0.069008,0.062515,2
71.0040,75.1527,66.4958,106.8274,74.9186,61.1578,39.0616,80.1912,72.6488,54.2278,65.6037,84.8157,98.5643,69.9401,70.3426,57.1724,76.4149,86.5651,79.8538,82.0859,55.8323,90.7118,58.3499,63.7137,77.1654,63.1331,64.0243,85.3365,71.1131,25.8904,0.053221,0.068546,2
209.1900,205.8365,195.6442,250.3455,227.0366,253.0348,169.9921,140.5319,222.1694,210.0488,183.7948,227.1575,253.1187,236.8447,253.2769,195.2670,115.6411,210.0222,203.8989,161.3899,225.2012,251.1045,239.0270,252.8146,168.7762,104.8809,185.1179,195.0324,147.2706,219.2174,0.048392,0.079282,2
135.5462,134.9480,135.6116,131.1449,137.5968,166.1555,114.2278,108.7392,150.3528,137.5143,117.5488,156.3187,118.3422,134.5069,173.0824,111.4311,116.8981,153.8309,132.2908,119.2368,154.3421,119.1484,143.1483,178.0995,98.5676,116.6275,161.7707,125.3970,121.6181,155.2781,0.078339,0.062425,2
89.7210,92.5442,90.3233,102.2788,102.0091,100.6216,91.6820,114.4099,83.5109,72.0467,85.2568,56.7677,103.5032,115.2186,105.2677,87.8875,101.4377,77.5452,77.8336,99.7606,65.6982,104.2882,103.2256,105.9140,78.7206,79.3594,69.6542,86.2652,113.1414,73.3898,0.082608,0.080312,2
84.6677,94.3541,103.6919,43.8930,105.8248,141.1293,115.1051,90.7560,112.1557,74.7751,47.2880,31.5605,51.1310,87.3758,140.4229,111.9859,97.3715,139.8955,91.1743,71.2917,58.0837,37.7482,78.2057,109.7556,120.1227,107.3707,135.4709,116.4970,116.1115,109.7653,0.061625,0.083319,2
111.1976,83.2651,95.4284,94.8925,114.4768,113.5521,100.7243,164.9697,131.3396,78.9188,114.8701,86.0520,57.1600,108.9112,60.2108,76.8064,176.2766,89.6080,39.5621,92.0994,47.3531,75.1906,122.3452,73.4122,93.7670,180.2191,102.2213,51.1167,102.4400,56.9970,0.043848,0.063896,2
90.6704,79.1598,85.8630,44.6854,88.9528,146.2299,95.9027,83.7152,88.7954,87.8849,119.5630,59.8009,71.8214,91.7266,111.6210,59.4712,105.7250,109.5978,49.7169,61.3925,51.8284,92.4176,122.5034,98.4004,45.6225,127.8243,126.4584,49.5242,49.4802,61.1914,0.072018,0.078013,2
68.1926,74.0015,73.6674,49.3708,71.1493,97.2119,52.3049,85.3365,90.6264,49.0541,53.9801,63.9811,64.3889,81.0773,106.9435,65.0838,76.2890,102.2982,42.3767,56.5760,70.3110,84.9872,69.6601,92.7983,67.8853,77.4136,110.3993,43.5056,51.7118,64.3171,0.067499,0.068565,2
76.4643,81.9489,60.4013,77.3516,62.6048,18.3731,110.0403,146.1622,97.6034,49.1486,52.7864,74.2039,88.7845,57.4536,21.9585,123.9958,144.7685,79.2827,66.1172,64.5367,91.0836,38.6201,37.8296,13.6407,93.6730,120.1796,52.8892,58.6541,51.9745,76.2810,0.046291,0.056259,2
138.1754,130.3428,118.5081,117.8963,158.1624,173.6793,119.3754,153.6468,177.9867,94.9673,126.8053,119.9622,125.0410,156.8725,142.5278,126.3985,155.8041,146.4223,96.7570,123.8002,98.8907,126.7025,149.5047,112.5324,126.3238,146.0582,115.6718,95.3167,116.5978,77.7690,0.051507,0.081277,2
110.7497,109.1544,95.1345,124.6829,145.3593,102.4042,104.7796,107.8999,112.0402,92.4295,117.5149,90.2259,121.2260,141.2864,103.2415,117.1658,147.0371,128.4928,76.0717,81.4773,66.9105,123.9014,144.6496,103.1914,118.7428,119.6461,132.0444,53.3228,14.6965,47.7190,0.063741,0.074096,2
66.4815,81.2513,89.6090,57.7802,81.1067,41.6541,96.7078,76.2787,40.8029,92.5424,76.9536,34.7653,66.7016,101.5314,65.4384,95.3459,95.3888,62.7395,91.2311,92.5376,60.2763,70.6889,117.8092,81.2705,92.8357,109.5600,78.1421,83.0387,100.7389,72.1243,0.068182,0.055009,2
114.6135,109.3571,102.5883,119.9231,126.5716,70.0468,157.3985,141.3758,98.6778,105.6491,103.5758,108.8245,115.9253,120.0400,69.6642,154.3047,133.4158,92.3261,105.7821,93.1838,100.2114,110.0838,118.0839,67.0919,145.9698,130.1503,85.6039,91.1101,84.5108,91.2153,0.067402,0.060710,2
146.5111,152.3021,149.5838,170.5741,90.8795,140.9491,160.1127,155.6144,102.9443,194.5700,146.3261,157.7731,170.8735,101.6565,133.0632,166.1970,172.4440,115.4093,197.3051,154.7747,160.0285,166.5873,101.2275,102.3939,169.5932,177.7211,116.5720,199.4978,161.2195,152.6005,0.061620,0.069050,2
130.4380,147.7173,179.4334,158.1567,154.4998,145.2355,149.1574,122.3909,149.9321,93.1471,89.5719,111.9723,164.4104,156.5504,163.4830,121.3874,150.6602,172.7449,127.6464,126.2212,145.9553,184.8086,185.6262,186.9244,154.2177,173.8284,200.7990,166.2845,179.9632,182.0089,0.066164,0.059760,2
169.7336,187.8804,192.2475,196.0793,213.9973,219.2785,166.2207,144.3467,183.6378,167.3008,101.7526,135.2610,210.7195,223.3541,223.6101,213.1094,165.2462,187.4664,206.1929,123.2921,138.8183,215.8116,230.5602,232.7827,204.3829,174.2212,197.3728,199.5956,125.2923,150.7825,0.029128,0.054906,2
81.3348,85.3029,85.4443,107.2300,89.3607,101.8090,78.6504,107.0674,92.5741,51.0936,34.9549,69.1794,96.5897,102.8056,106.0926,86.7641,107.2650,98.5605,53.6206,43.0293,72.7464,96.4612,100.2623,104.7185,86.1595,110.9668,98.0065,52.2592,44.1765,75.7025,0.060729,0.076638,2
131.7997,122.7899,135.8743,144.9767,172.6761,149.8538,114.4314,184.3227,167.6102,59.6602,73.7922,117.8562,129.9801,143.5583,143.5081,115.0157,131.8599,155.8104,78.5636,81.3055,124.9103,139.3369,155.6829,148.4405,135.2361,149.2824,166.2347,100.2113,107.9738,120.0322,0.069366,0.067140,2
132.3595,147.6804,143.9527,200.0231,74.8722,114.5435,199.5177,86.6356,96.2667,173.3071,128.4931,119.9198,202.4509,103.3869,132.5930,200.1948,114.5792,131.8160,171.3563,141.3939,133.0984,195.2378,78.8742,140.7353,194.0705,109.0281,143.0325,174.4246,132.0320,129.8972,0.047744,0.071124,2
106.2405,105.4760,103.6230,161.3909,171.1943,127.2677,108.9487,97.9279,97.0385,56.9017,70.3906,65.2175,155.3178,162.1965,124.8101,97.9119,91.0595,85.3864,70.4672,85.5474,76.6840,152.4667,153.3923,121.0447,93.8068,81.4874,73.7965,76.3734,93.5017,86.8946,0.087820,0.086639,2
111.7785,87.2386,80.4176,98.3983,123.6922,136.8400,119.1568,121.4081,126.8763,90.1602,85.5520,104.4542,93.0157,110.8208,88.5314,118.6190,86.5064,82.8826,78.0586,63.8108,64.1854,100.8518,114.9392,77.7499,116.2280,78.0509,70.8321,69.2010,49.6738,48.0477,0.076763,0.083670,2
108.6516,97.7953,76.9233,150.9467,135.2529,131.5847,95.5194,123.2470,141.4240,73.5197,65.8007,60.4902,144.8806,123.3959,113.1270,89.0273,116.0725,126.0068,45.8943,60.5348,61.0376,120.5265,103.2504,77.1770,75.1553,105.2882,86.7205,34.3337,48.3636,41.4846,0.081973,0.083730,2
155.1795,159.2359,153.8698,193.1160,194.1499,209.2213,177.0592,142.1411,128.5336,143.5878,143.1931,66.2568,200.6568,194.0339,215.5419,183.6687,130.2309,121.0757,170.8649,153.0869,64.9963,197.9168,197.1011,231.2677,201.7986,104.3216,96.9381,165.8132,151.3904,39.6659,0.046804,0.060854,2
117.2834,102.7608,90.1383,105.8710,111.7108,158.4235,96.7093,121.6145,142.9302,102.2252,123.1260,92.2647,91.9307,96.6645,153.3338,88.7275,83.1223,122.5767,82.3003,104.7234,100.9552,59.2362,76.1949,146.8002,69.8884,89.3989,112.5685,78.3301,95.2511,82.4031,0.089655,0.088884,2
118.1219,118.1966,128.4615,161.3305,178.7838,200.6064,103.5794,125.0232,108.8284,99.0516,23.6530,64.3277,127.1677,173.0526,205.2642,121.3188,135.6774,115.1921,91.0849,47.4151,49.3041,112.6569,169.5505,207.7208,161.2554,159.5904,114.7033,90.7180,102.0678,39.8105,0.047560,0.060185,2
204.8642,207.4971,206.6079,185.6823,201.7173,247.7872,137.5903,197.0387,247.8459,167.5605,209.4669,247.8560,189.5135,205.4893,247.7872,144.8235,197.9795,247.8459,174.3989,210.6744,247.8560,175.8486,208.0629,247.7872,146.3176,198.7643,247.8459,175.8049,209.8051,247.8560,0.044868,0.081363,2
108.8687,81.5443,77.9819,100.7961,131.8417,105.2320,145.3914,130.1668,107.4172,92.1494,87.8781,79.1021,67.6047,96.1804,75.5956,102.0415,106.4856,77.0839,60.7929,66.5634,81.3619,73.5410,104.4366,72.6965,88.9317,101.0274,73.2029,42.4499,56.2909,88.8735,0.074756,0.074031,2
170.6087,180.1627,184.8866,221.6146,109.8691,196.6289,216.5273,151.2721,173.8133,170.1209,121.9482,174.9701,221.3471,122.6272,197.0240,216.9439,157.1143,172.4716,193.6181,147.4156,194.1215,222.2280,135.0005,193.9316,218.0563,160.2341,166.8422,208.3506,158.5410,202.0477,0.059115,0.085172,2
143.8568,141.0467,134.9213,118.2685,174.0058,165.9457,144.2536,153.7258,195.6950,87.4327,124.8919,129.4036,104.1715,172.4688,169.5833,139.5823,152.5178,199.7452,77.3346,124.5784,128.0773,79.1580,170.6344,174.8817,131.1993,149.0516,200.0686,58.1764,122.4502,126.8550,0.055917,0.071856,2
89.1127,102.5435,95.3642,76.3391,112.4185,154.4751,72.6206,76.8531,85.7311,62.7905,71.9921,88.0528,113.9324,139.1143,120.8407,78.1757,67.6333,88.3632,83.0678,99.1699,132.1612,87.7585,117.2123,123.0116,67.3363,67.0472,79.4573,93.1557,94.7274,128.0667,0.078394,0.077061,2
131.6210,133.2279,126.9121,143.8533,109.9957,147.1212,138.0249,136.0088,127.2471,131.0900,130.1957,121.2933,145.8135,115.1759,148.0902,144.1342,140.6862,131.3345,127.3007,128.1940,118.5560,137.9993,109.1283,138.7698,139.6117,137.0752,126.8929,117.6047,121.2926,114.0271,0.126742,0.090067,2
85.1622,98.0280,111.1050,71.8980,34.4746,17.5831,127.5581,138.1053,112.2328,52.6059,96.0347,113.2947,86.9437,47.3059,20.2746,132.2151,149.2880,121.1355,64.2314,126.0904,131.8368,106.9435,54.0218,26.3282,132.3178,157.8515,128.7843,82.4184,158.3696,149.8352,0.053472,0.074872,2
67.5396,67.1728,60.0443,95.1496,90.2701,83.9181,74.9993,69.6616,49.7978,61.5069,48.2604,34.6802,91.6241,78.1282,66.4657,74.1147,69.2107,68.5200,64.5538,54.8288,37.4926,81.5511,70.1520,62.4015,66.1877,58.0504,51.0216,61.3558,49.0405,41.0240,0.072985,0.084493,2
161.8882,152.9382,157.5606,160.4617,137.9932,163.4667,160.7523,117.4853,132.3747,200.1410,198.2418,186.1580,162.2350,136.0240,166.6825,165.4453,76.0638,131.6700,196.0045,143.8704,199.4138,167.6425,135.0282,171.3035,154.8261,83.3431,156.7978,194.5644,151.9767,203.1738,0.051974,0.077747,2
99.5621,98.1138,95.4601,71.9790,83.4865,74.5788,93.0997,151.3784,135.5483,74.5189,156.4539,52.8619,69.1023,89.9037,79.1347,88.4289,155.6907,134.3267,68.5330,144.3328,51.5445,81.4178,96.7497,85.7497,85.1681,145.7744,128.1808,64.3254,110.7232,59.8664,0.060348,0.083356,2
92.0561,112.9634,118.0169,57.2450,86.0810,97.5954,104.6730,101.7867,146.8065,69.7295,75.6652,88.3287,100.9445,116.5818,112.1348,140.1565,140.1152,131.4926,90.8496,88.8783,95.4252,111.8496,118.7336,114.5915,158.7290,147.1081,122.4184,97.8597,93.2024,97.8514,0.078804,0.068336,2
